experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	A02	RBAK	70682	3AT	1	0	NULL	1074
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	A03	NOTCH2NLA	55237	3AT	1	0	NULL	722
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	A04	TRIP6	3907	3AT	1	NA	NULL	1
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	TSFM	70357	1	HsVcPPILacVa1_1	A05	GOLGA6L9	10460	3AT	1	3	NULL	30616
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	RP2	11374	2	HsVcPPILacVa1_1	A06	PM20D2	71346	3AT	1	3	NULL	21062
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	AHCY	5896	1	HsVcPPILacVa1_1	A07	C1orf50	3753	3AT	1	3	NULL	19937
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	NR0B1	7215	1	HsVcPPILacVa1_1	A08	NR5A1	9939	3AT	1	4	NULL	15150
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	KRT6A	4870	2	HsVcPPILacVa1_1	A09	KRT27	100066360	3AT	1	3	NULL	13926
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	KRT6A	4870	2	HsVcPPILacVa1_1	A10	KRT35	100014396	3AT	1	3	NULL	13539
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	KRT6A	4870	1	HsVcPPILacVa1_1	A11	TRIM54	55664	3AT	1	3	NULL	15398
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	CRYGC	71591	1	HsVcPPILacVa1_1	B01	empty_AD	0	3AT	1	0	NULL	1189
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	B02	KRTAP9-8	71628	3AT	1	0	NULL	915
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	B03	BLZF1	13067	3AT	1	0	NULL	1150
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	B04	RGS17	675	3AT	1	0	NULL	969
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	TSFM	70357	1	HsVcPPILacVa1_1	B05	RALBP1	2384	3AT	1	3	NULL	33990
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	RP2	11374	2	HsVcPPILacVa1_1	B06	empty_AD	0	3AT	1	0	NULL	287
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	AHCY	5896	1	HsVcPPILacVa1_1	B07	empty_AD	0	3AT	1	0	NULL	66
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	NR0B1	7215	1	HsVcPPILacVa1_1	B08	empty_AD	0	3AT	1	0	NULL	39
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	KRT6A	4870	2	HsVcPPILacVa1_1	B09	KRT16	100011278	3AT	1	4	NULL	13131
HsVcPPILacVa1	VS67SM	sample_12	J_DB_DB_n_for	F_AD_term_i5	KRT6A	4870	2	HsVcPPILacVa1_1	B10	empty_AD	0	3AT	1	0	NULL	50
