experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	B05	SREK1IP1	56807	LW	2	4	NULL	14874
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	B06	CSNK2A1	6699	LW	2	4	NULL	8003
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	B07	THAP1	1668	LW	2	4	NULL	18169
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	HPRT1	7982	1	HsVcPPIP02v1AD1	B08	SDCBP	53842	LW	2	4	NULL	12172
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD1	14221	1	HsVcPPIP02v1AD1	B09	TGM7	100015481	LW	2	4	NULL	6785
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD1	14221	1	HsVcPPIP02v1AD1	B10	LMO1	14023	LW	2	4	NULL	7578
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	B11	GAS2L2	100015630	LW	2	4	NULL	3212
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	B12	DVL3	9635	LW	2	4	NULL	847
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	CALM2	1	1	HsVcPPIP02v1AD1	C01	KIAA1683	56859	LW	2	4	NULL	26347
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	FTL	5737	1	HsVcPPIP02v1AD1	C02	WDYHV1	4786	LW	2	4	NULL	16451
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	C03	BYSL	11723	LW	2	4	NULL	10989
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	C04	PRR20D	56508	LW	2	4	NULL	7593
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	C05	LNX1	8141	LW	2	4	NULL	10525
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	C06	MRPL53	7171	LW	2	4	NULL	11812
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	C07	FGF12	1161	LW	2	4	NULL	11089
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	PLP1	4062	1	HsVcPPIP02v1AD1	C08	PTPRN	4946	LW	2	4	NULL	8266
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD1	14221	1	HsVcPPIP02v1AD1	C09	POLR1C	5431	LW	2	4	NULL	5078
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD1	14221	1	HsVcPPIP02v1AD1	C10	KCTD15	6714	LW	2	4	NULL	7219
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	C11	TCEA2	6195	LW	2	4	NULL	4169
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	KCTD7	70368	1	HsVcPPIP02v1AD1	C12	PIN1	4406	LW	2	4	NULL	2903
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	CALM3	3484	1	HsVcPPIP02v1AD1	D01	CAMTA2	9711	LW	2	4	NULL	23522
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	FTL	5737	1	HsVcPPIP02v1AD1	D02	SDCBP	53842	LW	2	4	NULL	17892
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	D03	BAG5	11688	LW	2	4	NULL	18633
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	D04	LMNB2	100067760	LW	2	4	NULL	15171
HsVcPPIP02v1AD	VS67SM	sample_02	G_AD_AD_n_for	O_AD_term_i5	THAP1	1668	1	HsVcPPIP02v1AD1	D05	STRBP	787	LW	2	4	NULL	9771
