experiment	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	db_aa_score	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	G05	KANK2	14983	LW	2	0	4	28067	11410
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	F05	KLHL12	4623	LW	2	0	4	14327	4438
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	B06	MCC	100067112	LW	2	0	4	4560	1407
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	C06	PICK1	100000407	LW	2	0	4	52820	26793
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	D05	TBC1D1	10585	LW	2	0	4	9069	2111
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	H06	TNIP1	7045	LW	2	0	4	12606	3945
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	A06	TRIM37	2078	LW	2	0	4	44163	18928
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	E05	XRCC4	7515	LW	2	0	4	6893	2719
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	F06	ZBTB14	53025	LW	2	0	4	20650	9437
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	E06	ZNF639	753	LW	2	0	4	17503	7055
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PNKP	9905	1	A07	empty-AD	0	LW	2	0	4	42091	18470
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	E06	BIRC7	7606	LW	2	0	4	53998	46560
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	F05	CCDC33	8359	LW	2	0	4	49232	42801
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	D05	EFHC2	2098	LW	2	0	4	37505	32436
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	G06	GAS8	71876	LW	2	0	4	16846	14955
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	D06	GOLGA6L9	10460	LW	2	0	4	41623	36358
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	B06	IKZF3	10016	LW	2	0	4	29771	26066
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	C06	KCTD1	14221	LW	2	0	4	53995	45899
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	H07	KCTD13	2245	LW	2	0	4	45235	38887
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	G07	KRT75	100064207	LW	2	0	4	31677	27483
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	B08	KRT76	100068229	LW	2	0	4	44291	38328
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	E05	LZTS1	100069938	LW	2	0	4	46512	40349
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	B05	MKRN3	13561	LW	2	0	4	36251	31488
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	C07	NME1	3125	LW	2	0	4	52324	45492
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	E07	POLR1D	2739	LW	2	0	4	34022	27900
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	F07	POLR2J	12801	LW	2	0	4	43337	37570
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	D07	SMN2	66	LW	2	0	4	37666	33147
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	A07	SPERT	1611	LW	2	0	4	74166	63482
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	H05	TAX1BP1	11567	LW	2	0	4	41842	36402
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	F06	TFIP11	5894	LW	2	0	4	47861	40698
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	H06	TNFAIP1	4622	LW	2	0	4	48836	42050
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	B07	TRIM14	4976	LW	2	0	4	42226	36831
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	A06	USP54	54957	LW	2	0	4	62393	52416
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	C05	ZBED1	201	LW	2	0	4	74402	63313
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	G05	ZIM2	71894	LW	2	0	4	35289	30820
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	A08	ZRANB1	100016009	LW	2	0	4	59910	50194
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	POLR1C	5431	1	C08	empty-AD	0	LW	2	0	4	48073	41544
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PRF1	12025	1	F07	CYSRT1	13662	LW	2	0	4	1800	496
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PRF1	12025	1	G07	empty-AD	0	LW	2	0	4	8774	3610
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PSAP	4252	1	C07	APPBP2	820	LW	2	2	4	82526	37086
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PSAP	4252	1	D07	PEX5	3037	LW	2	2	4	38648	14057
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PSAP	4252	1	B07	ZBED1	201	LW	2	2	4	64236	21631
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	PSAP	4252	1	E07	empty-AD	0	LW	2	2	4	32856	12001
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	RP2	11374	1	D08	OSTF1	5498	LW	2	0	4	64060	56949
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	RP2	11374	1	E08	empty-AD	0	LW	2	0	4	31542	28561
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	SEC23B	5053	1	G07	SEC24D	10125	LW	2	0	4	31460	22338
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	SEC23B	5053	1	H07	empty-AD	0	LW	2	0	4	56556	39802
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	SOX10	4177	1	C04	CRX	3015	LW	2	0	4	1202	962
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	SOX10	4177	1	B04	POU6F2	100016215	LW	2	0	0	19	0
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	SOX10	4177	1	D04	empty-AD	0	LW	2	0	4	154	77
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	STAT3	3224	1	A08	BMX	842	LW	2	4	4	53427	39271
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	STAT3	3224	1	B08	empty-AD	0	LW	2	4	4	36590	27439
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	STXBP1	7652	2	D11	STX5	7233	LW	2	0	4	24190	18883
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	STXBP1	7652	1	G11	STX5	7233	LW	2	0	4	42106	32480
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	STXBP1	7652	1	H11	TRIM38	2522	LW	2	0	4	21866	16702
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	STXBP1	7652	2	E11	TRIM38	2522	LW	2	0	4	51153	38508
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	STXBP1	7652	2	F11	empty-AD	0	LW	2	0	4	8785	6485
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	STXBP1	7652	1	A12	empty-AD	0	LW	2	0	4	57368	43458
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	SUCLA2	1598	1	D03	AGTRAP	7845	LW	2	3	4	56422	38113
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	SUCLA2	1598	1	E03	CMTM5	869	LW	2	3	4	65588	35877
HsVcPPIP01a1	32W22Q_5_sample_5	K_DB	F_AD	SUCLA2	1598	1	F03	empty-AD	0	LW	2	3	4	44909	32023
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	TFG	5933	1	G09	BOLL	9846	LW	2	0	4	46696	40822
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	TFG	5933	1	C10	CEP55	4717	LW	2	0	4	36360	32038
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	TFG	5933	1	D10	MAGED1	9625	LW	2	0	4	36692	32486
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	TFG	5933	1	B10	MAPK1IP1L	7591	LW	2	0	4	42943	38001
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	TFG	5933	1	F09	PLEKHG4	71027	LW	2	0	4	20241	17912
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	TFG	5933	1	A10	SF3B4	4249	LW	2	0	4	48759	43010
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	TFG	5933	1	H09	TFG	5933	LW	2	0	4	32374	28349
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	TFG	5933	1	E10	empty-AD	0	LW	2	0	4	34378	30099
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	TGFBI	3543	1	F02	S100P	2693	LW	2	0	4	41006	31604
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	TGFBI	3543	1	G02	empty-AD	0	LW	2	0	4	48857	36893
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	TGM1	100011404	1	F08	TGM1	100011404	LW	2	1	4	14799	8954
HsVcPPIP01a1	32W22Q_8_sample_8	K_DB	F_AD	TGM1	100011404	1	G08	empty-AD	0	LW	2	1	4	9723	6364
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	WWOX	3672	1	H01	ARRDC3	208	LW	2	0	4	68615	58276
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	WWOX	3672	1	G01	DAZAP2	3598	LW	2	0	4	52471	45957
HsVcPPIP01a1	32W22Q_2_sample_2	K_DB	F_AD	WWOX	3672	1	A02	empty-AD	0	LW	2	0	4	64323	54756
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	ACTN4	5082	1	B09	MYOZ2	5651	3AT	3	0	0	231	137
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	ACTN4	5082	1	C09	empty-AD	0	3AT	3	0	0	23	0
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	AIPL1	7167	1	D09	PLSCR3	6963	3AT	3	0	2	12489	10876
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	AIPL1	7167	1	E09	empty-AD	0	3AT	3	0	0	17	0
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	ASPA	8459	1	C04	ACY3	2837	3AT	3	0	1	39620	34287
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	ASPA	8459	1	D04	empty-AD	0	3AT	3	0	0	11	1
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	C10	ATN1	100070339	3AT	3	3	3	47347	10497
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	E09	DAZAP2	3598	3AT	3	3	3	74657	8243
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	C09	DVL1	11572	3AT	3	3	3	56557	3812
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	A10	HSPB8	4066	3AT	3	3	4	4391	2643
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	B10	MAGED1	9625	3AT	3	3	4	31530	11908
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	G09	PDE9A	3048	3AT	3	3	4	30450	8412
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	B09	PTPN21	100068246	3AT	3	3	4	72505	7757
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	H09	RUNX1	70610	3AT	3	3	3	26169	6878
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	F09	TP53BP2	55351	3AT	3	3	4	103028	1741
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	D09	TRIP6	3907	3AT	3	3	0	22	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BAG3	5066	1	D10	empty-AD	0	3AT	3	3	1	143494	54
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BSCL2	6644	1	H03	CYSRT1	13662	3AT	3	0	0	61	1
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BSCL2	6644	1	G03	HOXA1	10057	3AT	3	0	0	84	1
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	BSCL2	6644	1	A04	empty-AD	0	3AT	3	0	0	204	1
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	CFAP410	12657	1	B09	GMCL1	4516	3AT	3	0	2	21093	18670
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	CFAP410	12657	1	C09	empty-AD	0	3AT	3	0	0	16	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	CFP	7637	1	G04	CYSRT1	13662	3AT	3	0	2	12597	10533
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	CFP	7637	1	H04	GEMIN4	100067498	3AT	3	0	2	11113	9321
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	CFP	7637	1	A05	empty-AD	0	3AT	3	0	0	515	1
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	COQ8A	4043	1	D12	AGTRAP	7845	3AT	3	0	4	24857	20110
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	COQ8A	4043	1	A01	CMTM5	869	3AT	3	0	3	17658	13469
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	COQ8A	4043	1	C12	MAL2	581	3AT	3	0	1	31288	24180
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	COQ8A	4043	1	B01	RABAC1	4757	3AT	3	0	1	44927	35040
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	COQ8A	4043	1	B12	REEP6	2845	3AT	3	0	1	9703	7084
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	COQ8A	4043	1	F12	SH3GLB1	4480	3AT	3	0	1	38648	30552
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	COQ8A	4043	1	E12	TFIP11	5894	3AT	3	0	1	35725	28834
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	COQ8A	4043	1	C01	empty-AD	0	3AT	3	0	0	33	1
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	CTCF	6173	1	H02	TRAF2	9637	3AT	3	3	0	61	0
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	CTCF	6173	1	A03	empty-AD	0	3AT	3	3	0	38	0
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	DNMT3A	11403	1	D09	MDFI	5143	3AT	3	0	0	16	0
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	DNMT3A	11403	1	E09	empty-AD	0	3AT	3	0	1	27	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	EEF1A2	3146	1	B03	TTLL12	3479	3AT	3	0	0	169	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	EEF1A2	3146	1	C03	empty-AD	0	3AT	3	0	0	99	0
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	G02	BANF1	5772	3AT	3	0	3	29872	25844
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	D02	CATSPER1	1769	3AT	3	0	4	30194	25346
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	E03	CCDC155	9267	3AT	3	0	4	32713	27555
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	F03	FATE1	1868	3AT	3	0	4	42385	36730
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	B03	GRAMD2A	100064217	3AT	3	0	4	33301	28650
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	A03	HSF2BP	100070143	3AT	3	0	4	30932	25917
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	B02	LUZP4	56463	3AT	3	0	1	34734	30400
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	D03	MEOX1	13795	3AT	3	0	1	871	760
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	C03	MEOX2	824	3AT	3	0	1	7919	6929
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	E02	REL	53942	3AT	3	0	3	25641	22201
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	C02	STX1A	12260	3AT	3	0	4	28702	24907
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	F02	TRAF3IP3	54647	3AT	3	0	4	14800	12679
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	H02	ZNF398	10556	3AT	3	0	3	56382	48462
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	EMD	3535	1	G03	empty-AD	0	3AT	3	0	0	83	6
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	EZH2	143	2	D03	EED	14891	3AT	3	0	2	22753	16813
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	EZH2	143	1	B03	EED	14891	3AT	3	0	2	42064	31206
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	EZH2	143	1	C03	empty-AD	0	3AT	3	0	0	33	0
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	EZH2	143	2	E03	empty-AD	0	3AT	3	0	1	36043	25938
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	H01	AGTRAP	7845	3AT	3	0	3	87787	71711
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	D02	AP1B1	100000476	3AT	3	0	2	75848	61041
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	C02	APPL1	1919	3AT	3	0	2	61136	50163
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	E02	BACH2	100066339	3AT	3	0	1	51579	42646
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	B01	BANP	6534	3AT	3	0	3	84743	68088
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	G02	CMTM5	869	3AT	3	0	2	77770	62961
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	G01	CYSRT1	13662	3AT	3	0	1	47010	37966
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	E01	DPH2	727	3AT	3	0	1	35681	28901
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	F02	DVL3	9635	3AT	3	0	1	36684	30003
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	A02	FHL5	1853	3AT	3	0	1	53927	43800
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	B02	KRT40	54668	3AT	3	0	2	90997	74952
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	H02	KRTAP10-8	56717	3AT	3	0	1	12735	10482
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	F01	RCBTB2	8487	3AT	3	0	2	37132	30902
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	C01	RIMBP3C	2332	3AT	3	0	2	83015	66298
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	D01	TRIP6	3907	3AT	3	0	0	108	3
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	FARS2	12653	1	A03	empty-AD	0	3AT	3	0	0	46	9
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	FBP1	2654	1	G04	FBP1	2654	3AT	3	3	4	29088	24958
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	FBP1	2654	1	H04	FBP2	53836	3AT	3	3	4	29411	24989
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	FBP1	2654	1	A05	empty-AD	0	3AT	3	3	1	16177	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	GATA2	7035	1	E04	CYSRT1	13662	3AT	3	3	4	8358	2
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	GATA2	7035	1	F04	empty-AD	0	3AT	3	3	4	9346	19
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	3	A11	DES	12573	3AT	3	0	3	13505	11458
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	2	G11	DES	12573	3AT	3	0	3	18458	15725
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	1	E12	DES	12573	3AT	3	0	3	6864	5950
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	3	F10	HOMEZ	54692	3AT	3	0	3	13895	11863
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	1	B12	HOMEZ	54692	3AT	3	0	3	8701	7256
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	2	D11	HOMEZ	54692	3AT	3	0	2	13260	11313
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	3	B11	KRT15	4105	3AT	3	0	3	17384	14291
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	1	F12	KRT15	4105	3AT	3	0	3	6538	5578
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	2	H11	KRT15	4105	3AT	3	0	3	12315	10451
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	2	F11	TFIP11	5894	3AT	3	0	3	10396	8902
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	1	D12	TFIP11	5894	3AT	3	0	3	5811	4992
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	3	H10	TFIP11	5894	3AT	3	0	3	15270	13046
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	1	C12	VIM	69	3AT	3	0	4	10893	9225
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	2	E11	VIM	69	3AT	3	0	4	19843	16929
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	3	G10	VIM	69	3AT	3	0	4	20637	17611
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	GFAP	2920	1	A01	empty-AD	0	3AT	3	0	0	74	0
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	2	A12	empty-AD	0	3AT	3	0	0	6	0
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	GFAP	2920	3	C11	empty-AD	0	3AT	3	0	0	649	320
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	GRN	2448	1	G10	CYSRT1	13662	3AT	3	0	3	35017	28518
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	GRN	2448	1	E10	HOXA1	10057	3AT	3	0	3	18692	15090
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	GRN	2448	1	F10	LCE1D	100064144	3AT	3	0	2	9345	7541
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	GRN	2448	1	B11	MEOX2	824	3AT	3	0	4	35460	27786
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	GRN	2448	1	A11	NUFIP2	56924	3AT	3	0	3	33078	26088
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	GRN	2448	1	H10	OTX1	5285	3AT	3	0	3	28547	22467
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	GRN	2448	1	C11	empty-AD	0	3AT	3	0	0	9	0
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	HSPB8	4066	1	E01	BAG3	5066	3AT	3	4	4	20017	17460
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	HSPB8	4066	1	F01	empty-AD	0	3AT	3	4	4	22802	20442
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	ITGB2	4765	1	C08	APOL2	4309	3AT	3	0	1	10707	31
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	ITGB2	4765	1	D08	NOTCH2NL	55237	3AT	3	0	0	60	0
HsVcPPIP01a1	32W22Q_9_sample_9	J_DB	D_AD	ITGB2	4765	1	E08	empty-AD	0	3AT	3	0	0	24	0
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	JAGN1	12527	1	B01	CCDC155	9267	3AT	3	0	3	34675	30917
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	JAGN1	12527	1	A01	KCNA1	71807	3AT	3	0	3	14817	12843
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	JAGN1	12527	1	C01	MFF	956	3AT	3	0	1	25298	22374
HsVcPPIP01a1	32W22Q_3_sample_3	J_DB	D_AD	JAGN1	12527	1	D01	empty-AD	0	3AT	3	0	0	43	0
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	KRT6B	8105	1	E08	KIFC3	11229	3AT	3	0	4	39964	29877
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	KRT6B	8105	1	G08	KRT25	100014440	3AT	3	0	3	39493	31603
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	KRT6B	8105	1	H08	KRT27	100066360	3AT	3	0	3	36275	28309
HsVcPPIP01a1	32W22Q_6_sample_6	J_DB	D_AD	KRT6B	8105	1	B08	KRT31	56141	3AT	3	0	3	30188	24001
