experiment	sample_name	primerset_5	primerset_3	pool_id	well	interactor_id	media	repeat_id	orf_id
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	B04	7923	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	B05	3769	3AT	3	CCSBORF13989
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	B06	11304	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	B07	100066379	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	B08	1611	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	B09	4010	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	B10	7728	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	B11	2713	3AT	3	CCSBORF7918
HsVcPPIUCECasADv1	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	C01	12160	3AT	3	CCSBORF100070317
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	C02	6534	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	C03	55888	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	C04	2486	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	C05	2362	3AT	3	CCSBORF13989
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	C06	11110	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	C07	4010	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	C08	7728	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	C09	15066	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	C10	442	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	C11	2713	3AT	3	CCSBORF7918
HsVcPPIUCECasADv1	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	D01	100070165	3AT	3	CCSBORF100070317
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	D02	54426	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	D03	72127	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	D04	72127	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	D05	71910	3AT	3	CCSBORF13989
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	D06	1611	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	D07	15066	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	D08	442	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	D09	6853	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	D10	54816	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	D11	2713	3AT	3	CCSBORF7918
HsVcPPIUCECasADv1	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	E01	12160	3AT	3	CCSBORF100070317
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	E02	4798	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	E03	100080752	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	E04	56544	3AT	3	CCSBORF1395
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	E05	2362	3AT	3	CCSBORF13989
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	E06	7728	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	E07	6853	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	E08	54816	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	E09	100016109	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	E10	9252	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	F02	8400	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	F03	10057	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	F04	56544	3AT	3	CCSBORF1395
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	F05	15066	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	F06	442	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	F07	100016109	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	F08	9252	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	F09	11671	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	F10	789	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	G02	5285	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	G03	54426	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	G04	2362	3AT	3	CCSBORF100070317
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	G05	6853	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	G06	54816	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	G07	11671	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	G08	789	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	G09	11304	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	G10	100066379	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	H02	7187	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	H03	8400	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	H04	2362	3AT	3	CCSBORF100070317
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	H05	100016109	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	1	H06	9252	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	H07	11304	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	2	H08	100066379	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	H09	11110	3AT	3	CCSBORF2713
HsVcPPIUCECasADv2	9N4QRD_sample_12	M_AD_AD_n_for	N_AD_term_i5	3	H10	53886	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	A01	100080752	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	A02	72127	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	A03	7877	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	A04	442	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	A05	100016109	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	A06	100066379	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	A07	442	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	A08	71166	3AT	2	CCSBORF466
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	A09	2713	3AT	2	CCSBORF71716
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	B01	10057	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	B02	100080752	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	B03	72127	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	B04	54816	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	B05	11671	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	B06	4010	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	B07	54816	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	B08	2713	3AT	2	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	B09	2713	3AT	2	CCSBORF71716
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	C01	8400	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	C02	10057	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	C03	5989	3AT	2	CCSBORF12528
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	C04	9252	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	C05	1611	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	C06	15066	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	C07	9252	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	C08	4289	3AT	2	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	C09	2713	3AT	2	CCSBORF71716
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	D01	5285	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	D02	8400	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	D03	15066	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	D04	789	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	D05	7728	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	D06	6853	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	D07	789	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	D08	2713	3AT	2	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	D09	54816	3AT	2	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	E01	11110	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	E02	5285	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	E03	6853	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	E04	100066379	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	E05	442	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	E06	100016109	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	E07	100066379	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	E08	4289	3AT	2	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	E09	54816	3AT	2	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	F01	7187	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	F02	11110	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	F03	100016109	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	F04	4010	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	F05	54816	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	F06	11671	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	F07	4010	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	F08	54816	3AT	2	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	G01	2486	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	G02	7187	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	G03	1611	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	G04	15066	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	G05	9252	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	G06	1611	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	G07	7297	3AT	2	CCSBORF466
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	G08	2713	3AT	2	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	H01	7877	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	H02	2486	3AT	2	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	1	H03	7728	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	H04	6853	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	H05	789	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	H06	7728	3AT	2	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	2	H07	7297	3AT	2	CCSBORF466
HsVcPPIUCECasADv6	9N4QRD_sample_12	P_DB_AD_c_for_AP107_i7	R_AD_AD_c_rev_AP108_i5	3	H08	4289	3AT	2	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	A01	100080752	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	A02	72127	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	A03	7877	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	A04	442	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	A05	100016109	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	A06	100066379	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	3	A07	442	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	A08	71166	3AT	3	CCSBORF466
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	A09	2713	3AT	3	CCSBORF71716
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	B01	10057	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	B02	100080752	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	B03	72127	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	B04	54816	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	B05	11671	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	B06	4010	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	3	B07	54816	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	B08	2713	3AT	3	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	B09	2713	3AT	3	CCSBORF71716
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	C01	8400	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	C02	10057	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	C03	5989	3AT	3	CCSBORF12528
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	C04	9252	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	C05	1611	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	3	C06	15066	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	3	C07	9252	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	C08	4289	3AT	3	CCSBORF7918
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	3	C09	2713	3AT	3	CCSBORF71716
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	D01	5285	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	D02	8400	3AT	3	CCSBORF100014503
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	D03	15066	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	1	D04	789	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	2	D05	7728	3AT	3	CCSBORF2713
HsVcPPIUCECasADv6	9N4QRD_sample_12	Q_AD_AD_c_for_AP107_i7	F_AD_AD_c_rev_AP108	3	D06	6853	3AT	3	CCSBORF2713
