experiment	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	PAPSS2	5880	1	G10	HSF2BP	100070143	LW	1	4	10691	7772
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	PAPSS2	5880	1	H10	empty-AD	0	LW	1	4	17	0
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	VPS33B	329	1	A11	VIPAS39	277	LW	1	4	22694	16027
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	VPS33B	329	1	B11	empty-AD	0	LW	1	4	20780	15625
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	C11	HGS	3769	LW	1	4	13864	10474
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	D11	COL17A1	100068264	LW	1	4	16095	12214
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	E11	EFEMP1	7147	LW	1	4	8467	6257
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	F11	DAZAP2	3598	LW	1	4	14477	10707
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	G11	AGR2	549	LW	1	4	22460	17187
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	H11	RTL8C	4696	LW	1	4	14433	10753
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	A12	ASCL1	100009031	LW	1	4	19156	14094
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	B12	GPX7	9904	LW	1	4	19144	14365
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	C12	TRIM32	3878	LW	1	4	21	4
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	D12	VWC2	71514	LW	1	4	21193	16084
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	E12	ECM1	100010717	LW	1	4	250	180
HsVcPPIP02a1	J37X7P_6_sample_6	K_DB	E_AD	UBQLN2	71001	1	F12	STAM2	1863	LW	1	4	7247	5261
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SMARCD1	6722	1	A01	NUTM1	55406	LW	2	4	11390	8835
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SMARCD1	6722	1	B01	DISC1	72137	LW	2	4	7087	5315
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SMARCD1	6722	1	C01	GIGYF1	100069089	LW	2	4	8728	6804
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SMARCD1	6722	1	D01	KRT27	100066360	LW	2	4	9133	6963
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SMARCD1	6722	1	E01	HOXD3	4373	LW	2	4	13348	10350
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SMARCD1	6722	1	F01	KRT15	4105	LW	2	4	7766	5753
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SMARCD1	6722	1	G01	USHBP1	8352	LW	2	4	14185	10593
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SMARCD1	6722	1	H01	LZTS2	4569	LW	2	4	3530	2538
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SMARCD1	6722	1	A02	KEAP1	244	LW	2	4	14641	11346
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SMARCD1	6722	1	B02	empty-AD	0	LW	2	4	18784	14520
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PUF60	613	1	C02	FUBP1	100010379	LW	2	4	18886	14439
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PUF60	613	1	D02	SRSF11	11317	LW	2	4	9612	7047
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PUF60	613	1	E02	empty-AD	0	LW	2	4	12180	8894
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CDC73	12343	1	F02	RABEP1	11256	LW	2	4	18644	14281
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CDC73	12343	1	G02	GOLGA6L9	10460	LW	2	4	18550	14180
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CDC73	12343	1	H02	MTUS2	9746	LW	2	4	8842	6740
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CDC73	12343	1	A03	HSF2BP	100070143	LW	2	4	13805	10686
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CDC73	12343	1	B03	empty-AD	0	LW	2	4	21132	17020
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	DOLK	9726	1	C03	KCNA10	71602	LW	2	4	16284	12211
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	DOLK	9726	1	D03	EDA	54326	LW	2	4	16507	12812
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	DOLK	9726	1	E03	KCNA1	71807	LW	2	4	16968	12962
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	DOLK	9726	1	F03	APPBP2	820	LW	2	4	17970	13601
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	DOLK	9726	1	G03	GALNT8	13954	LW	2	4	6089	4776
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	DOLK	9726	1	H03	empty-AD	0	LW	2	4	15410	11583
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	WRAP53	5385	1	A04	VAC14	56684	LW	2	4	16708	12222
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	WRAP53	5385	1	B04	empty-AD	0	LW	2	4	15255	11496
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	ALAS2	8420	1	C04	BANP	6534	LW	2	4	13052	9793
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	ALAS2	8420	1	D04	empty-AD	0	LW	2	4	13413	10185
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PIGS	14872	1	E04	NOTCH2NL	55237	LW	2	4	10049	7589
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PIGS	14872	1	F04	KRTAP6-3	100064146	LW	2	4	13515	10531
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PIGS	14872	1	G04	empty-AD	0	LW	2	4	13666	10445
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	ASNS	4443	1	H04	TRIM69	9383	LW	2	4	12823	9183
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	ASNS	4443	1	A05	empty-AD	0	LW	2	4	16217	11765
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CDC45	4828	1	B05	CEP55	4717	LW	2	4	15683	11285
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CDC45	4828	1	C05	ZRANB1	100016009	LW	2	4	17677	12890
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CDC45	4828	1	D05	empty-AD	0	LW	2	4	13133	9536
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SLC13A5	72011	1	E05	CYSRT1	13662	LW	2	4	13182	10562
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SLC13A5	72011	1	F05	KRTAP9-3	71609	LW	2	4	11636	9055
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SLC13A5	72011	1	G05	MDFI	5143	LW	2	4	14377	11387
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SLC13A5	72011	1	H05	KRTAP12-3	100064148	LW	2	4	10151	7702
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SLC13A5	72011	1	A06	KRTAP5-9	13791	LW	2	4	11524	8899
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SLC13A5	72011	1	B06	KRTAP10-8	56717	LW	2	4	12885	10091
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SLC13A5	72011	1	C06	empty-AD	0	LW	2	4	8864	6925
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CEP83	56645	1	D06	LZTS1	100069938	LW	2	4	13265	10257
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CEP83	56645	1	E06	empty-AD	0	LW	2	4	15143	11876
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	GALNT2	11238	1	F06	CCDC155	9267	LW	2	4	7	5
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	GALNT2	11238	1	G06	empty-AD	0	LW	2	4	13345	10550
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	HSPD1	13767	1	H06	CYSRT1	13662	LW	2	4	13597	10209
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	HSPD1	13767	1	A07	empty-AD	0	LW	2	4	19541	14894
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	OPTN	6157	1	B07	WASHC3	6319	LW	2	4	13378	9938
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	OPTN	6157	1	C07	RNF216	100001965	LW	2	4	14936	11056
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	OPTN	6157	1	D07	OPTN	6157	LW	2	4	15844	11657
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	OPTN	6157	1	E07	RBM12	6631	LW	2	4	11414	8265
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	OPTN	6157	1	F07	PICK1	100000407	LW	2	4	12919	9425
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	OPTN	6157	1	G07	HSF2BP	100070143	LW	2	4	21293	15814
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	OPTN	6157	1	H07	TNIP1	7045	LW	2	4	11466	8380
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	OPTN	6157	1	A08	empty-AD	0	LW	2	4	199	116
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	LMNB1	2370	1	B08	TP53BP2	55351	LW	2	4	8802	6357
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	LMNB1	2370	1	C08	LMNB2	100067760	LW	2	4	14605	10804
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	LMNB1	2370	1	D08	PPP1R13B	70264	LW	2	4	11268	8137
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	LMNB1	2370	1	E08	CCDC88B	70243	LW	2	4	22114	16192
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	LMNB1	2370	1	F08	KPNA1	4605	LW	2	4	10105	7130
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	LMNB1	2370	1	G08	empty-AD	0	LW	2	4	13392	9913
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PPP2R1A	5861	1	H08	STRN	52950	LW	2	4	7644	5763
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PPP2R1A	5861	1	A09	STRN3	55030	LW	2	4	10855	8188
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PPP2R1A	5861	1	B09	FBXO43	100062506	LW	2	4	16595	12956
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PPP2R1A	5861	1	C09	CSDC2	12279	LW	2	4	12161	9317
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PPP2R1A	5861	1	D09	empty-AD	0	LW	2	4	11546	8682
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CERT1	3533	1	E09	STX2	10658	LW	2	4	19370	14605
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CERT1	3533	1	F09	COL4A3BP	3533	LW	2	4	14110	10468
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CERT1	3533	1	G09	ARL6IP1	2374	LW	2	4	18949	14723
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CERT1	3533	1	H09	empty-AD	0	LW	2	4	9986	7177
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SLC6A1	2003	1	A10	HSF2BP	100070143	LW	2	4	12236	9100
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	SLC6A1	2003	1	B10	empty-AD	0	LW	2	4	8848	6705
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	TBX18	55026	1	C10	ARC	7128	LW	2	4	12102	8822
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	TBX18	55026	1	D10	empty-AD	0	LW	2	4	13564	9636
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CTNND1	392	1	E10	KCTD6	13167	LW	2	4	12982	10325
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	CTNND1	392	1	F10	empty-AD	0	LW	2	4	10810	8253
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PAPSS2	5880	1	G10	HSF2BP	100070143	LW	2	4	12798	9201
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	PAPSS2	5880	1	H10	empty-AD	0	LW	2	4	5782	4178
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	VPS33B	329	1	A11	VIPAS39	277	LW	2	4	17288	12962
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	VPS33B	329	1	B11	empty-AD	0	LW	2	4	9359	6908
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	C11	HGS	3769	LW	2	4	10940	8086
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	D11	COL17A1	100068264	LW	2	4	12940	9649
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	E11	EFEMP1	7147	LW	2	4	14956	10997
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	F11	DAZAP2	3598	LW	2	4	15808	11734
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	G11	AGR2	549	LW	2	4	15842	11911
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	H11	RTL8C	4696	LW	2	4	8150	6111
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	A12	ASCL1	100009031	LW	2	4	15703	11668
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	B12	GPX7	9904	LW	2	4	10823	7801
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	C12	TRIM32	3878	LW	2	4	21656	16274
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	D12	VWC2	71514	LW	2	4	3747	2768
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	E12	ECM1	100010717	LW	2	4	18946	13940
HsVcPPIP02a1	J37X7P_6_sample_6	N_DB	O_AD	UBQLN2	71001	1	F12	STAM2	1863	LW	2	4	16232	11953
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SMARCD1	6722	1	A01	NUTM1	55406	LW	3	4	88	64
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SMARCD1	6722	1	B01	DISC1	72137	LW	3	4	42	16
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SMARCD1	6722	1	C01	GIGYF1	100069089	LW	3	4	24	1
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SMARCD1	6722	1	D01	KRT27	100066360	LW	3	4	3661	2816
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SMARCD1	6722	1	E01	HOXD3	4373	LW	3	4	1165	851
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SMARCD1	6722	1	F01	KRT15	4105	LW	3	4	7105	5470
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SMARCD1	6722	1	G01	USHBP1	8352	LW	3	4	11642	8688
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SMARCD1	6722	1	H01	LZTS2	4569	LW	3	4	63	1
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SMARCD1	6722	1	A02	KEAP1	244	LW	3	4	978	703
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SMARCD1	6722	1	B02	empty-AD	0	LW	3	4	7664	5906
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PUF60	613	1	C02	FUBP1	100010379	LW	3	4	39	1
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PUF60	613	1	D02	SRSF11	11317	LW	3	4	8558	6456
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PUF60	613	1	E02	empty-AD	0	LW	3	4	9712	7390
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CDC73	12343	1	F02	RABEP1	11256	LW	3	4	12812	9750
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CDC73	12343	1	G02	GOLGA6L9	10460	LW	3	4	8034	6143
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CDC73	12343	1	H02	MTUS2	9746	LW	3	4	14034	11031
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CDC73	12343	1	A03	HSF2BP	100070143	LW	3	4	358	262
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CDC73	12343	1	B03	empty-AD	0	LW	3	4	5193	4044
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	DOLK	9726	1	C03	KCNA10	71602	LW	3	4	7893	5869
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	DOLK	9726	1	D03	EDA	54326	LW	3	4	6395	4801
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	DOLK	9726	1	E03	KCNA1	71807	LW	3	4	2846	2146
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	DOLK	9726	1	F03	APPBP2	820	LW	3	4	6983	5342
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	DOLK	9726	1	G03	GALNT8	13954	LW	3	4	11559	8538
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	DOLK	9726	1	H03	empty-AD	0	LW	3	4	10007	7463
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	WRAP53	5385	1	A04	VAC14	56684	LW	3	4	6440	4827
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	WRAP53	5385	1	B04	empty-AD	0	LW	3	4	3657	2767
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	ALAS2	8420	1	C04	BANP	6534	LW	3	4	7454	5533
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	ALAS2	8420	1	D04	empty-AD	0	LW	3	4	8125	6144
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PIGS	14872	1	E04	NOTCH2NL	55237	LW	3	4	833	585
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PIGS	14872	1	F04	KRTAP6-3	100064146	LW	3	4	9634	7251
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PIGS	14872	1	G04	empty-AD	0	LW	3	4	9641	7129
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	ASNS	4443	1	H04	TRIM69	9383	LW	3	4	13982	9785
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	ASNS	4443	1	A05	empty-AD	0	LW	3	4	100	51
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CDC45	4828	1	B05	CEP55	4717	LW	3	4	8439	6026
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CDC45	4828	1	C05	ZRANB1	100016009	LW	3	4	9836	7027
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CDC45	4828	1	D05	empty-AD	0	LW	3	4	6940	4884
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SLC13A5	72011	1	E05	CYSRT1	13662	LW	3	4	2821	2201
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SLC13A5	72011	1	F05	KRTAP9-3	71609	LW	3	4	5636	4553
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SLC13A5	72011	1	G05	MDFI	5143	LW	3	4	10608	8422
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SLC13A5	72011	1	H05	KRTAP12-3	100064148	LW	3	4	12508	10012
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SLC13A5	72011	1	A06	KRTAP5-9	13791	LW	3	4	4223	3376
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SLC13A5	72011	1	B06	KRTAP10-8	56717	LW	3	4	20	0
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SLC13A5	72011	1	C06	empty-AD	0	LW	3	4	1971	1517
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CEP83	56645	1	D06	LZTS1	100069938	LW	3	4	27	1
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CEP83	56645	1	E06	empty-AD	0	LW	3	4	2462	1796
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	GALNT2	11238	1	F06	CCDC155	9267	LW	3	4	4260	3193
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	GALNT2	11238	1	G06	empty-AD	0	LW	3	4	7304	5655
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	HSPD1	13767	1	H06	CYSRT1	13662	LW	3	4	3760	2826
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	HSPD1	13767	1	A07	empty-AD	0	LW	3	4	47	24
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	OPTN	6157	1	B07	WASHC3	6319	LW	3	4	4005	3010
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	OPTN	6157	1	C07	RNF216	100001965	LW	3	4	184	115
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	OPTN	6157	1	D07	OPTN	6157	LW	3	4	4159	3086
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	OPTN	6157	1	E07	RBM12	6631	LW	3	4	6	0
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	OPTN	6157	1	F07	PICK1	100000407	LW	3	4	6057	4551
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	OPTN	6157	1	G07	HSF2BP	100070143	LW	3	4	9103	6778
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	OPTN	6157	1	H07	TNIP1	7045	LW	3	4	878	598
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	OPTN	6157	1	A08	empty-AD	0	LW	3	4	29	0
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	LMNB1	2370	1	B08	TP53BP2	55351	LW	3	4	4824	3582
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	LMNB1	2370	1	C08	LMNB2	100067760	LW	3	4	5580	3925
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	LMNB1	2370	1	D08	PPP1R13B	70264	LW	3	4	3995	2908
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	LMNB1	2370	1	E08	CCDC88B	70243	LW	3	4	24	0
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	LMNB1	2370	1	F08	KPNA1	4605	LW	3	4	10308	7572
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	LMNB1	2370	1	G08	empty-AD	0	LW	3	4	7453	5278
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PPP2R1A	5861	1	H08	STRN	52950	LW	3	4	909	619
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PPP2R1A	5861	1	A09	STRN3	55030	LW	3	4	10041	7522
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PPP2R1A	5861	1	B09	FBXO43	100062506	LW	3	4	5743	4344
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PPP2R1A	5861	1	C09	CSDC2	12279	LW	3	4	3314	2430
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PPP2R1A	5861	1	D09	empty-AD	0	LW	3	4	3733	2766
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CERT1	3533	1	E09	STX2	10658	LW	3	4	9327	4477
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CERT1	3533	1	F09	COL4A3BP	3533	LW	3	4	6095	4587
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CERT1	3533	1	G09	ARL6IP1	2374	LW	3	4	7872	5744
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CERT1	3533	1	H09	empty-AD	0	LW	3	4	5750	4106
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SLC6A1	2003	1	A10	HSF2BP	100070143	LW	3	4	13	0
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	SLC6A1	2003	1	B10	empty-AD	0	LW	3	4	5497	4052
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	TBX18	55026	1	C10	ARC	7128	LW	3	4	8281	5908
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	TBX18	55026	1	D10	empty-AD	0	LW	3	4	9255	6944
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CTNND1	392	1	E10	KCTD6	13167	LW	3	4	3681	2812
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	CTNND1	392	1	F10	empty-AD	0	LW	3	4	7071	5435
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PAPSS2	5880	1	G10	HSF2BP	100070143	LW	3	4	7680	5619
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	PAPSS2	5880	1	H10	empty-AD	0	LW	3	4	5367	3839
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	VPS33B	329	1	A11	VIPAS39	277	LW	3	4	1841	1327
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	VPS33B	329	1	B11	empty-AD	0	LW	3	4	5229	3740
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	UBQLN2	71001	1	C11	HGS	3769	LW	3	4	5767	4045
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	UBQLN2	71001	1	D11	COL17A1	100068264	LW	3	4	130	86
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	UBQLN2	71001	1	E11	EFEMP1	7147	LW	3	4	7660	5571
HsVcPPIP02a1	J37X7P_6_sample_6	D_DB	P_AD	UBQLN2	71001	1	F11	DAZAP2	3598	LW	3	4	1862	1329
